business_id|cuisine
c4PIUs7uwg9lA4ObzJ4V5Q|Italian
-tQ9Zlb5d9PPlDz_6UgV7w|Italian
vGS5X12NYXCl8NpynlxRuw|Italian
MeQU-nGaQvX12VXYOyzavQ|Italian
5XQgZQF-5N94bkQ2d_PJIQ|Italian
l-oj1yA5liiFEEwoi-1ELA|Italian
I8wk0uwL6R0RhSprSlPvNw|Italian
FCl5446Rovk1HRHoXpojdg|Italian
U8Ljrx-w5otdMZNFhw5piw|Italian
ZhjRaJkfCIVopvamUzrEsA|Italian
WJS06XxRdc6DD1s4LWE9HA|Italian
0SakkRuHhECsDsZ8mRkisQ|Italian
hV26aNvpfq5g34SI6_gvJA|Italian
zFqVE4lRGAY8xhO-RUS8eA|Italian
Cnqy9w1BFXZFEaChfox0ow|Italian
MPblH3J1kpbNGL4C4U7RAQ|Italian
b-VbRreVGS9HQLwhYol5Xw|Italian
8TEx2Za-zM_pP5MU1t8HxQ|Italian
0Tvwk0hvgaY0QVIsZGTZKQ|Italian
pP4oS09iOB6qMaX3GkKSuQ|Italian
rlfy0pXZvvkDe7OWsM_tnw|Italian
8qT2fQh1qVhCVtAODADwRw|Italian
Ry9w-jFALWYhazi6jjyIKw|Italian
3koQihtL0aIYzjJweMLDnw|Italian
ZQrmos0TEPCmMHQUreYvpw|Italian
pr_CLSHRCs2lWADPOKKxcw|Italian
syu8oCU9h3X9hfAE_lpADw|Italian
VgIiCZoUnujSMZATByk77Q|Italian
sppl_-Hw-UMX5tlTd_0poA|Italian
26E3j9l0XW_onVIUP-ThCw|Italian
foRWizWrQ32g6Vv4g9UTnA|Italian
EaAAP-gDALDL7GxcseMjBQ|Italian
kctef59qqlzJNqAc1ZGEvg|Italian
xEdAaZTNNHRZbvzBuSjcCg|Italian
nHMDOIX32dGbfpuNUwsLNQ|Italian
R0tLL3xstwMDf27US0y-Ow|Italian
O4rYM6YBj90W2u7RhG3Mvg|Italian
RqCMsa0IuHWhML0BEjW8_w|Italian
_WsfOuvObbp1tH4cBE-jNw|Italian
Oq1mej1BYfjcdPKkM_5o8g|Italian
4K0doiBddco60kl0W04a3Q|Italian
VHkiswx23peLA9Y8rHMo7Q|Italian
eby9pE6FzmwjoYRVzDpzew|Italian
XcfZqLrXdABSZLViQ34VTw|Italian
MctQwL9Mp5X7DJk13VoERg|Italian
Y-RLUYOQSNJssvQFoWE3qg|Italian
HbCyzokiA19bEWUp6mga_g|Italian
1XK53gaHMFQIA4VW3B6k1Q|Italian
7Oq1UdUHUGZGH_QI6N-0LQ|Italian
IbTOahV7PjkYwVDsGlfseA|Italian
eTneVbjPKdo4gD9HfkDGdA|Italian
J5y7oRfiGtxFDkYGKxFZkw|Italian
8wMJdpw2R_4VfS55itB_gQ|Italian
TAANt0fPbfHqVP5LyMBioA|Italian
k2sHdf6WeY22pK3hs6mtqA|Italian
Lw044EfH1h3XhUhri3ExfA|Italian
tmzWZtu9Nimn7Hfas9XmcA|Italian
QQpQujXQGbZBK6BeAokzDA|Italian
vTn3ww550Rnhz9naIxtjww|Italian
SaYTVG7wHCMDBofHCgXPaA|Italian
7cOibAFiGbSsSWo27SLIgw|Italian
pFesQXdrv75mTDztZzOiVg|Italian
vRrVSB-LegwUwIxpkeRVtQ|Italian
Z6WOPnG83sgn65SmeyGqAw|Italian
6TCMYUyT45aj-89fYJOiyw|Italian
E5rmVdrCn-0uwD2M9nkXdw|Italian
y6V0XdpXbSoM4rHxLy5fwg|Italian
_N92SH1Zi-Hbxn_bNHFz0Q|Italian
_0WFGjXuenlBixOlbSlGeQ|Italian
oLA02lMIfgvbYquvXzkARw|Italian
h1_zWY2PVTZ5ul0RuiJ59g|Italian
1nQZbtmjODUgPm-QQdKrhA|Italian
Wcnig4807LHZyk8z08IeGw|Italian
puIxzUYl8hhVfWJRaMsZcA|Italian
TO9IICJjvcg1QhLVnap9fA|Italian
srhEv1OqoK9W5JRdiMWDyw|Italian
2F-7XCoPS1mbdy9ioqWuqw|Italian
omP7txUGqCUkBZVUWuH-Eg|Italian
YoLxK5EG8UgnueKAe7hj0g|Italian
xzN2k19JXDYjOWAhNw62aw|Italian
8PyKaU-YM0HOAfxWsjcwmg|Italian
P_0XSN3msfzvEDX6clRTeg|Italian
hU1ajPmHi-kU6iNbowoEZg|Italian
v0MZ0nONPh1b-9IC4M0weg|Italian
A5MHd0GjEb4P86UsNzUnig|Italian
K9kL1ice5jlkPXcNyTus3Q|Italian
TN1dGAwvNevkzXfL0sU41A|Italian
ybAfKElsgVcm60sS-39zyA|Italian
3FJjOq78eeqakDCsJHqJug|Italian
Be1Y-vAEMgo7lqL5alXgDA|Italian
dhKZRnt3DwfSu48OdPDdvA|Italian
VmgvCsAP6vZ3DL1mw8ugWQ|Italian
h2HPWsBX3ABNvLHbP3KzqA|Italian
0laCKZiHrdM_ZKdhTFbGgg|Italian
QTVaZDiFElJ-d8vqd0DWww|Italian
XvEz60Y0NbLxooK9AmRU8g|Italian
ddyYKrNWkdc5mudrmLaTvA|Italian
wp5BpfUi9Aa4T0Gk0bnhag|Italian
Ey45ZiAN1TSVmvfM6DVZqA|Italian
dWc0ijADaD6ZdclJ5LqQdg|Italian
7jG0JgpWs4APQRflhIyhhQ|Italian
sDajjybHSYFw8gTVbknPGA|Italian
FON3TceJNsTC0I0mzBwOKg|Italian
LnMRZhKtOrW1eL04FiPYTg|Italian
m8Ytb_3eYIiWla68Lk2fFA|Italian
C-8mGN7lt5rIraO5n-15ug|Italian
1LIptXhtDh58vAA-QPFL4w|Italian
iV5yy8EbjsPoYWtjRhB61Q|Italian
BQSPAXJcPw-7Gt2CCrH2Yw|Italian
EU47dsc_vvByG3qPIMyRog|Italian
JU5d81TYm7IJHWqOqJWMqw|Italian
Njr_f1J5Pve35OyPdBljVA|Italian
lnTPfdaqDqWjywWewsE2Lw|Italian
i4TzhIY8z0KIaBBH1iLZLA|Italian
rHYwqiWTFs-oOKikxY7kag|Italian
Irw7QQBsndbB2ATXeB4pYA|Italian
e6ic-qLMcaQLrAnHn2jgTw|Italian
PntYFpmgQjAuccjszMFbBw|Italian
gvul1x9MMawVzStJpfGoLA|Italian
WYdrEMBXzOcxffpQczHKww|Italian
6jhuT09-nxF_tPZonXnYHA|Italian
HcO6Axp1p4udN9jhUerGXg|Italian
UJe9_p6NEl0kA6xHVo5PKw|Italian
tHW3EwGwai1AiWQ6ZD-wjg|Italian
St8a2de1vfyCxwIySBUWbA|Italian
9fydXI0fj2s-EmlF7vm8Og|Italian
EviCtput3aPEbHEVS4Ahuw|Italian
NNvdMOswZuJ0UUtpP1ievw|Italian
uuDvk4EsRUkeTj4jVKJOpw|Italian
MyVbXtvst8X7sbR7gUA_ug|Italian
ZtjF2N3eYOjtnI3cES2fpw|Italian
olMUqifw-QlikZ9OC2aN6Q|Italian
qoc8jyoCBW4tw9zspA2K6Q|Italian
AawLwOYZwMf_9wkShExfuw|Italian
g0ofwNfcNf5XLzdOtZYm_A|Italian
53ZNJNrT91VgvrI0LFjLNQ|Italian
XWNamjD2mSpk56B6z1HT9w|Italian
-KKgqE2g4c1cH4YmmDR9CQ|Italian
0Q13lJ3OHXOuBVpN6jeTjw|Italian
vegSCksJy6SI8WUGttLH-w|Italian
Tt9Mkrgd5Zj_ZJEeU0L7Gg|Italian
H1YIowHp7SMbpVoOtSEIJg|Italian
851S-NEGY5Z1BkXD1fI5UQ|Italian
uMO1DfoytP6Hw5bl_z7mDQ|Italian
XK8DnTYgZGoZKuihH4_cpg|Italian
y_tRUBOu3qg7lkaO2Xk1hQ|Italian
CrvXivXCs4rufuDgXydTng|Italian
9hL1Wb-OXmHriWaKJBQ6hg|Italian
4SdvTwFkW3Qx0f_3zBN_ZA|Italian
HH8DIHSfBTo2HFX0fFLoew|Italian
R-biStUvl2zuhIQFk40GsQ|Italian
-udRA8VRsQJoIaT-kxCrGg|Italian
GOLFLlO4bpndDkavbgrx9w|Italian
ZlwjT-jygnYqM5qDE0CuLQ|Italian
C2o3Iw-DXjoUJFgQIbiqkQ|Italian
kNxYppnUMQEBj7TU6burmg|Italian
D0LsGudLqLabXbhEPMkw6A|Italian
kM96WKoW1glLP94DYfFXeQ|Italian
EL5Y6BSinmUte5VW4Eh54Q|Italian
L1gs262Sz476G9tOzuoJxg|Italian
o7ebhiCJTSsp43ynRDB1qA|Italian
5WMGy-lEcQPfLb3q7erS-Q|Italian
oqeeOpA2S6U02nUGa8Ot7g|Italian
n-hBKsnFFUpe-y00EZrOqg|Italian
e7jRn5TNlF84k7PuvJ1MOA|Italian
76y4aMBY0lT6zfJLy2EH-Q|Italian
1hZo1zfvLVN687_D7latyg|Italian
s9yeu2AneMTK4zRI96RzlQ|Italian
v1DHGRNCH9247WLYoaoA9A|Italian
yvhhKv2CDjuJsC4ecG848g|Italian
PQd4M3cuSgdweWgLgZIslQ|Italian
zjvQtimzYg9OHVROeOuQFg|Italian
6bgxBygNuWpumtqnZpR_0A|Italian
t-UTPqMlFI36XIvNPBVdEQ|Italian
IZ9-5z45wc3Oh_jlnX_Kcg|Italian
g-q-kRxdn2zh2oWOY-jKTQ|Italian
wRVSvTxBp62m0UEqRUUUJQ|Italian
4wDWxcGMJEgriP-6ObJsqg|Italian
CBsNd6iuSyiSMPw2pOzRHw|Italian
xJm9JJLooQ1Sc7ncM2-JJA|Italian
GqTgQEqwf3k5JyE7DHDhjw|Italian
eVk4F9ixl89zyUHJ1G2Aiw|Italian
F0MuzanyO6YEen8VtP5LOg|Italian
5S8ZK9XLdl4l645twbNYZQ|Italian
k7j93YVxpU2TJeQ8fjlhVw|Italian
cUNFGQB2I3GI_vqy2OBW3Q|Italian
WI_AYZSW8ds1GjFq3PQJRA|Italian
_-LcAMoys6QGxJkupcG90g|Italian
86StyWnuGaTuY6X2e3irOg|Italian
7SekluUz__l0ZtPOaLBUeQ|Italian
gt-0HkY2DC-NscmhOsKOWw|Italian
yIFI6afTRP-tBhY6WsUOPg|Italian
SpyQHasbnU5YkOR6PI4sNQ|Italian
Tgi-rDD3mxFi9uGybZxdaQ|Italian
geTFpY84Tp-nVTXflnxtDA|Italian
ED2I3t5rOf81cddCsLA4tw|Italian
2BRJP7YeiNuWSwyn2TdAoA|Italian
0BzxIsoRuFvxbMPl-iH70A|Italian
an8TuHRg0e3cgiAE705ZDA|Italian
bppjJw5J8Ht6WgGp1bzPtQ|Italian
UB1mGugr1pvgUUP1eTNXrg|Italian
bDx0oXgxO0Cy8uH_NbsE9w|Italian
DKLbMLQHvggfIKw2jj6rnA|Italian
qLLxS7RwNEjP_jq_KQrPfA|Italian
DLRbxg74oWNPQJdbSkTDxQ|Italian
1p4dUaLyzIhN5n1lJnHSgA|Italian
bTyyPU8A4pz9dieLSZPMdA|Italian
qcvGRJT3QedXz7p3_CDmmA|Italian
1To57srDy-cVko5QWGcogA|Italian
kMQ0IXs5mdjDeUvpWSHgRg|Italian
QV8c6gkvQfBt3QMZxCt39A|Italian
ZSDq6s2BFnvZEU4apxXbew|Italian
JP5DnHbYWBxGRjy9_16TdQ|Italian
6zH2Ih2Hw2wwf9ssIbZYRw|Italian
13GEQ-lgTcydZda7lhv_hw|Italian
h_sq1vPUFjBs2nHb62slDg|Italian
6AWiJUeP4FINQF48az-bkQ|Italian
wGAppPhqGPvruU8PwPgvOw|Italian
9W_dg9fvb-z8DBye2jfGiQ|Italian
HV5DMBmEpQ_Nu6NSekJquA|Italian
fvf07pvTuVv-0aF5ZlQBwA|Italian
ezu7Ai6ADfHDYCklvuipWA|Italian
nIYDlplPts4l2G-bMlQbNg|Italian
RzKR9QcYP03EQ_8DxTxowg|Italian
dL_kiFyyFM-3_JYRoEzchA|Italian
DRitJoNGTkHXZvH_YpLIAw|Italian
BnSeJ9yRfJ09RoQ0euR34A|Italian
R3zLNeyNbmPJ09URzXgGfA|Italian
zHtCLIChaKxqFXfMZQHkMQ|Italian
dsxgbkIKyu7x7JgpAKeZPA|Italian
F-eRrDik2KK0sNjpGiNbAg|Italian
9BzRiWO6PSdR-l3dzCm3VA|Italian
4N-M8lplRLSTGveJO6OB2A|Italian
vLaaNR3rTeSFEZe_nn43BA|Italian
hFeGYPt9M5dd_KXG9a_ePQ|Italian
dE_NbpR8bFmZVKNSPFZfUA|Italian
mQX9JxLMlhVxaUMP9ADUHw|Italian
m86CNmYThtzzWB3nPnrhbg|Italian
qpkFmGyvbZv-g2fbwyNQUg|Italian
1o5dCnbY1Y9de7ZbdsxUsQ|Italian
-neJTu9rpYM8-wjwA9WoIA|Italian
KTP__UhbpKF-zA2ty-k6dA|Italian
JL_p-OHtSEYVfoeLQQgqDA|Italian
ME0627wYk0ikhX2yf1fN7w|Italian
mofqcbvp-MVFSynU1fQNRA|Italian
006_rHOAhT87Xf6XoY_IxQ|Italian
ehUuSk5gPTCQmwS_ubgKRA|Italian
q6ux26c-SfK-679y9lvVbw|Italian
8qSOz7oTPUUCafsMOBBNEQ|Italian
I0i9YzRBQn6MKIUFIHpeBQ|Italian
cD_U5PL1tTl_igFPmr_T3A|Italian
1uOB_tWZwvI0_HakXfu5Jg|Italian
NsCmrhNRzn7iA6amdSdymQ|Italian
MbLH5wjrqEJAid5woCAh5g|Italian
JT-0_-OqmBLYzEvRhU-__w|Italian
AYBRN8pKB8_ZfcCks17OmQ|Italian
OmB4X44Ru8gjD6qgSNlXdg|Italian
veq1Bl1DW3UWMekZJUsG1Q|Italian
q0hMNf-YhfDMFQyUQdsIJg|Italian
efgclSozdzhy6tQ2nrAUdA|Italian
Y3xDbSHXs6apMA4JLGJZ1Q|Italian
u5gLdI6l6zsPxL2kOYbyfw|Italian
oexDsgqmXc9Qe3fy3uYx7g|Italian
CfFjKWynWAFLO9mUTxe4Zg|Italian
8TUVNSsXhT8t8HzdA5ojOQ|Italian
d7Asc4q2ImoPlA_BhfroTQ|Italian
lcI9kOcRqxxMhM4b5pHqsg|Italian
c_Kellz-oODKoNpcRbV24w|Italian
Xd_l7jtUAZZAAvK8-mI2Jw|Italian
zOmgO8Di9Ui2bQHqSarUKg|Italian
blaTQKod-nz94F3Fm_ZoYQ|Italian
ABSjgmTE7RjlgUUPpIPR4g|Italian
9w3zIx0-n7qPLQynU8saHA|Italian
x5zOHDirJAMaKtu1TjAgug|Italian
cRUuiiEW7F0uqtgSG-sKCg|Italian
tRZcEKBNNwiZw1_Px_POag|Italian
Mhu-5t9bi1V0tUgf-LgE3g|Italian
fUxRTikmfHnURZ26lD2y4Q|Italian
ApbLKC5c3xoYn5XOJ85Y3g|Italian
XoDR_T-ZKYJtZgCocEDcyA|Italian
vYnQYMWk_CpV8APtyFWYWA|Italian
20RqTw5xQ5gLJI3kLLvGQQ|Italian
-0vID-pN57SqpaYlmNYzXg|Italian
jzEaiiRa3497HWdf4QKHIA|Italian
ZFaIpks0AmQKdFvqYbj0QQ|Italian
X9f5HH4x3Mi7lo4ph9efvQ|Italian
Vq6hrYq4rkZL6pUZU_N6XQ|Italian
sRH-6ZY0gDbS4DhfUZU6zw|Italian
l6hRu596DATgmdc7gngg0A|Italian
rtivWWzG0XjUuhSrwusTgQ|Italian
8uXCq3x2PRBohSl72ZO3Vg|Italian
KQ3b0rxCBnwKF0AHWjcJpg|Italian
csVEpHy5KJoFvM1qp5XwLQ|Italian
uy9JPyjgthV64RCJN-EyAw|Italian
ip733nbgjaMMazfQ-Ibhgg|Italian
j69WHdRCVQTypfe7hQWauw|Italian
U74_3F7r3tMhd6dmTmDBxQ|Italian
So6xT7Hl0HDcPqipvGfZdA|Italian
e_2o3neKJ5vwDXKd70XLBg|Italian
H5d3Lgkk8onZ6tq0mUyvig|Italian
LF2_slTY37P0Ua8vI4Hr5g|Italian
9Zv7Xu380q2rzPSLEXX0Xg|Italian
xRiLLXjeM2wOvVTYJH2__A|Italian
EsF2snil1ysNFXmxz2zTWA|Italian
wUoLj0v2cJ9T4mgebQqoZw|Italian
GCAQmtRdNhqVit5KGJ46Qg|Italian
iUqWxpmnobBfFFVMraK0tw|Italian
cp7rJwmk0PeVBuGRo4JJfA|Italian
GVOjDvKHLoo21n3Uip1ETg|Italian
iOTue4S5CcbG7mFuP9mHew|Italian
jjLcqGI11ThxAhcftEh1Aw|Italian
gls8Eii-vgwKScOCNQWz9w|Italian
WaMNST6iZDXhiE2ks5FIgA|Italian
9GBqbQ415CXaBa2gwHyFHQ|Italian
ufntl2yxDlAzPJ6G73eAcQ|Italian
ywP0OEqRC6sp4NK1-QhW-g|Italian
VnjcxOUuZAeJMiDIU-7hUQ|Italian
XEugUtbw4rRmGr9S1XA-aQ|Italian
tmbW6_dJs5-UXhvROO093Q|Italian
xkvv0n7jbl4Ra3Vm_jfxaA|Italian
DynFEEWtMX76qeqviUbOdA|Italian
i3IK1tCkwyXRx7VU1edlMQ|Italian
gjZpcE-X4zQOEqWQPelLgg|Italian
DF7PV0DE9z0LM4ae6XYeYg|Italian
Xk3BVvlX-KXh6kJhbClMKw|Italian
2_3W7NFFN3m4U_8ffgEuyQ|Italian
z-y9GDoRr1S9Ma6b2n0A4A|Italian
Hc2MuvFClsTlXr-MivnLzQ|Italian
yzOew6wou7fu51dyn6pNeQ|Italian
7OwoncdLdUlwh6JMwSz_GQ|Italian
zPu7J1Kbq0sBHBcfTOgJ2Q|Italian
7FSuPGQTUxe-A2Km_SVTNQ|Italian
NBgDoMiF4tj5aS7V7zayoA|Italian
mmJ72_R1HvpSz6a3l7jYnA|Italian
DhBhEWMVLDxYF14a1znUvA|Italian
jj_SCEzBi_CdZWMTjTwf_Q|Italian
XghOzJn16M-nvaKMOdC5og|Italian
sul_ihulQ5VUPNbk9liWqA|Italian
4CObV3XU8VQ6nXeVS4vO0A|Italian
5gcrlif2enGxj7eKAoz-5g|Italian
AfiSqDmx7Q3qLLgAvhHSRQ|Italian
Ck09FempamAKGSPsV_bX-A|Italian
0sR9gXJYvnSuEUaqiEmvRg|Italian
BSv3awhABROYjjwlQaQ-Qw|Italian
45hQHMdFxw0mh7ZTU--cDQ|Italian
3IGx-GHf9Sg88HubvRu4_g|Italian
OUJkCwzbtw16_KZAzYgE5w|Italian
tCXDUzDMjDhBfCAaA8dmCg|Italian
jMdziYLNYGDCegkFQ4lTQA|Italian
poW7hs8faR7X-JXVEHtp4g|Italian
tsvElYYtUBAEdfK6plnxlg|Italian
bVoMSENCVORvxeEVwkh7AA|Italian
cSRzfprFfAnT1nAcQMgrDA|Italian
7oNuDMESKejMgJFlkQwxmQ|Italian
sZZtK7rro9PK0fBH6L36Eg|Italian
W8-g8yoLUuLq_US8NqnDhQ|Italian
DZaN3bNWfwcm__sNw5bvDg|Italian
QrwObD0lKQsrBlDZzgzewA|Italian
RiN-EOiQLXlJszhe6HJdZA|Italian
j7K-Pevawo8PN3r0WyEE_g|Italian
6dg4oT600Qc4YVDWZyk5jg|Italian
lwfrB59lvpkCBw2FZD3X6w|Italian
Tias1_QRB5L-gzoSNNhOMA|Italian
tBRu4b9oGJ4SiLysD4hT_g|Italian
xqi3FnczZhm6nS7X7VjICA|Italian
np98mkA22LYf6kCwCL59pw|Italian
pfmAcS-g6SiNG0KlLvrqnA|Italian
BXiX5-ce4NNxsw7eUDZeOg|Italian
7lrqNMCmnC46t0sL4M5WPg|Italian
JaD3WhM5pFGTwC5e7cHaKQ|Italian
MlboKouxmGPxV2swgCh2AQ|Italian
kH5RMIaFmd-bekCIhOcqDw|Italian
V39aBgVBAysVQY0s0RHz2g|Italian
Ucya5uGBVUA3azs-HX0sTA|Italian
tZoYA6CUZQtqQD1ZHKsoaQ|Italian
rhCs1nF5KTNwx-4YeyoK3g|Italian
OwcGML0xYT-t4vmMthgOkA|Italian
HhY7QDRu7EwXTDY4WT1wSA|Italian
R86cJxXMiXRyqzlF24esgg|Italian
H1QphdrrsaB472y9HXi2Ow|Italian
Sfo9WvCJGH8PPTMdNbQQzg|Italian
Orbsfc3nI21mQ8cwSPahhg|Italian
NNjCA553mONgs3OctI2IDA|Italian
_LJFf9YqpYxvExTvVxb7Rw|Italian
jRQeYlGHXgcnrB8R86TKDQ|Italian
_eImQkZt0MlQ0jLZH2LrTQ|Italian
dNFsMw-z3Vsa5TbJd9Q4Ew|Italian
iQpkfCech11N5I6e9ur8Cg|Italian
l_hBcWIFx_ausYBxLkSglQ|Italian
1A3m0-dOhF2PKRU_8S2YYQ|Italian
eTR6nfHvQzvKX7Dcd6JrfA|Italian
Oz98C9STC5axnUJgZP4tgA|Italian
WDVzL34VpkiYOtknS-NpWQ|Italian
x6u4DehJyvFPJKOOSjhPdg|Italian
-4PCSqieO2rJ4-htOh8v0w|Italian
j8cKSxr6aQ8qTx23FLyyiA|Italian
gVWo4KhxegvpEHLg7vGUmg|Italian
4nO6ZJz6Lxu8fsyfOUx1pw|Italian
piH-TNcmjLq2NHE4ZtbrBA|Italian
u2Uw0v1Rqepv0X6nOyICxA|Italian
nCH7SR7qXu0asO1GU3iqHw|Italian
0dFmV60ALH5_gvyYka6yUQ|Italian
tV5NNPI9f-BAB6FSl96CdQ|Italian
mlm40NxsVJUPnh3LTayaaw|Italian
BXY0ZV3dNopEU1jphLEQrA|Italian
Xu8H24NxJJxEE-9wGp_AMA|Italian
mWS4umRg2AyykyAClMrIRw|Italian
OqNmzS2N2I750zYgUC6IgA|Italian
x61Sizu7lqGPMGuKEGHo-Q|Italian
wzbta6vcz3YNLZDhgrzy1w|Italian
mVN2G1c5bRtAsNlr2Tbx6Q|Italian
REC_m1Y4caJIXz8DDdgh-A|Italian
w0YkRy2gsr0znrM7ojZtTw|Italian
bJwcf-h06wX6Yo3kVkajww|Italian
KfHwEsirvgNwqqSSIZ4Kdg|Italian
nvisU3jrXgA7xL5nEt3iXA|Italian
CAZDrA29lZ3uXE8igSbv2g|Italian
lTa_the-LGQxdwKhwfwVyw|Italian
hHcSeWPxAzIKecuWKcNqOA|Italian
pL2tig3FxJcrZ4wDIO4TsA|Italian
hwR54p9AWwrOATd41l351w|Italian
3Sm7_Nhnj12r5RhianvrbQ|Italian
EWF7Sbr6o6jGznljMOqidg|Italian
KYcrVvKkzuZBlASj35Q16w|Italian
2RbBg1CIxBZAc2MQPdxkcA|Italian
1tiHa-hrvPMBJ-Fk69YWPg|Italian
EJOpdpy6QPTtmC7Fn04yHw|Italian
skLDCHQcmivdGx5Qd_qBIA|Italian
79bTSZd0QArz9xmninDdtQ|Italian
zqbjE3QLDfWpzyFARJ_cng|Italian
ZVJXZ-NVHz3zVSCdMalP-g|Italian
7vq2CNM69sdrXrtbT2-qEQ|Italian
ojL777xhCtDrOrH1ThIBgg|Italian
81ATGBKh1Ke6EX_L3qHaIQ|Italian
lkDtUR6P0Y2gYkylHc6SoQ|Italian
EaNRl3vlDOsNF-gkCR5mBA|Italian
KgxzEspPDlfZ-6_HX70mfg|Italian
AWeQkgJ0uzNr5YxFr2Bx8g|Italian
gvMYV5E3HyzhN_MYFIMGzg|Italian
fwH7iD4-xY2ABrlZznP8CA|Italian
Wg4Mu4YXL_1NSVF9LAH_9w|Italian
mCLPr3PUwsO_zDehWeahbg|Italian
z9sRnN1gPyxz9SJ52XDWoQ|Italian
v8QYySx4JP_efixzTnaGGA|Italian
E5GYUN-Y5ewHRIE3wQZVEQ|Italian
wA_KKu3X36JcaUPgFjyIHg|Italian
TNGuA8P2b10vaZT1CiuQMw|Italian
aVDg5FYCthctPFFNBCVFNg|Italian
Xjswj531-FkRZPpcccU6kQ|Mexican
_HxxUvRp-0FMH_RoEzG1TA|Mexican
Wx6lMnEh7dCmX-9PQF1Ifw|Mexican
6Ct7OeTRn4caY9g0swFBsw|Mexican
BsDu_kup3lJ2QHb-Botpeg|Mexican
xWLSJOiN1mMRHmBmHyjAfw|Mexican
ihzI-4yGesoQuAoIocao8g|Mexican
MaoCNdHni6MLjM9iYQqHcg|Mexican
7bD22UAtH56ikWYslOSIQg|Mexican
9aJ1MVTthZw3QjqoG7mPjg|Mexican
IfIyjm4SfORGYPbaAWST3g|Mexican
PqqnNrUtU7XTKQvUM4cyqQ|Mexican
PAJdNrD4HFBN16OAFeDx4A|Mexican
CfOBb6NU2awo8xclJpKU3g|Mexican
4UxmxAqehEIh7fYrzUEA7A|Mexican
xGoSAOhQBNdJMJmPn7CMDQ|Mexican
xemN4tP9RlK5c-yUT-M71Q|Mexican
kn9rgR4KlvyTTi-s76OIaQ|Mexican
9_CEU7Wmvmwlyvqr-PJD6w|Mexican
PHMkwS5nmo4IUXbcg0OcAg|Mexican
AgAkUVLN_axMY-bzbNCfCw|Mexican
al9HKZ3kCJipAJW4uxzj4A|Mexican
7ERwg_4Kiaq1ezKTSSv7pg|Mexican
a2BkT6uUKDpzhLalkksJsg|Mexican
SXWnyFNLCehVlJPRxk7gAg|Mexican
GCx7TnLKgLtUcXLIfQYfFA|Mexican
PGpCaNkB1meojnbgRmb2gQ|Mexican
xGNzAsakHgbbl9fwgSoiUg|Mexican
uLWp1QR_W2WJImMnB706hg|Mexican
vyKBwzRdNX4yiJDIFv37iw|Mexican
dgaNriM1VdI2nGochhHE_g|Mexican
L3REPLCvQpMapYPd_fkS-A|Mexican
7l0uy47dEHXg2S1lA1s-EQ|Mexican
SOWmvC20kikJBoWE3TmppA|Mexican
e8C2mJjAmk0YWQx_Q0NN3w|Mexican
EHUNrnIgnhwTnpOm3gEESg|Mexican
0W0m68TNPbodGCA3PhIB4w|Mexican
WZynqsGjqQLc_T8R80_-7g|Mexican
Ahx8GsuAGUl8TgqCWP7uXw|Mexican
tvqtAjAyc7dplVVwhw3VZQ|Mexican
KDpFAWkLofuabBSpnNJY5A|Mexican
TgoYhgbPCYhLBNtpue3QHg|Mexican
SULHf6nGQ8sK0UpG1XU30w|Mexican
DFRpXRHjOHBxYHiuvwaEQQ|Mexican
9z2lUyfzZV8b2rkkiwSM4g|Mexican
ry7XCoXXxS0DxRmzZLFybw|Mexican
LQHegfNHe7ylY3bocrFlpg|Mexican
dYWjNK07igws9jFNgQmhng|Mexican
sTu5z5HUcIYykg97HHj8xA|Mexican
qIOAlXCCYrwN0VxEEH-Tmw|Mexican
hKkPlYmHoS9Nb_UbGGqx8A|Mexican
BbMUXd69i0tlWS2aoppwaQ|Mexican
WyiTT3VHjzowMnOnUpZ7TQ|Mexican
oSFL1AVZYouS4YrDjoLyLA|Mexican
ub2VfE7SRLJABAClzGZp3A|Mexican
YFL1rAdlv7J0cswHVhvCtQ|Mexican
Vw2wUAkyHuTSJy9vSwMwrQ|Mexican
B6bEkY9sJ_GU2pD2Rwb4gg|Mexican
nrwOQSXoRXfAYhkdjiUk8g|Mexican
BdHWUmVFuo1R8Lctv4K1Ow|Mexican
NOh24SMS6k4pzNv8Ds7KDg|Mexican
9yc2V6zNpLG58uPV_ykBog|Mexican
cy0vBvZu2Eb4XtRFCp8Seg|Mexican
QwL5LS436Xjo9MHFi2rc-g|Mexican
ddFY9PpygYagv7-jVduB2Q|Mexican
ue-iu3tMiHAv7JR0YuhOww|Mexican
AIKjw2QLvVNdha3TciJYzg|Mexican
tuP7STBjszTvKcQLeFMnkw|Mexican
v8tuFxvNkKdZytWTn9BhMA|Mexican
6ptX8V8WW_IzhHXLJ4SRAA|Mexican
53zd9Zi8EKMpLd6OXNm8Mw|Mexican
e7krRmyE5upHv2gsEOdR8w|Mexican
UH_aksIxzGPPyhWZJbTP7A|Mexican
V9jFJfuK3FzWCJGoY15EgQ|Mexican
xN4yKQMzo3PIoQlFamUOLQ|Mexican
VzdToJAHuLY07TlXZTdIwA|Mexican
uVfOB37NyYEGRs5FITM-nQ|Mexican
VIIfYEzIppjps0K_J_8zLg|Mexican
Q0SZ32fKVWA02NX8Wdql7w|Mexican
pG-IkylRFOb-HlaD8NwvvQ|Mexican
jnEv25Y2DosTq2sNnvmC9g|Mexican
