business_id|insertedAtTimestamp|name|address|coordinates|number_of_reviews|rating|zip_code|cuisine
yckkW5iFRiBOWsH3tZTr3Q|2022-07-23 12:07:52.136757|Hashi Ramen & Izakaya|['192-12 Northern Blvd', 'Flushing, NY 11358']|40.757864394357235,-73.78887854447034|1147|4.0|11358|Japanese
VDbMrjBq-XAKZTS_cgB9_A|2022-07-23 12:07:52.136783|Asian 59|['207 E 59th St', 'New York, NY 10022']|40.76144391723664,-73.96607|92|3.5|10022|Japanese
UJDb0M1eF4KkxJdCTh67cw|2022-07-23 12:07:52.136808|Shun|['610 Lexington Ave', 'New York, NY 10022']|40.7582033,-73.9713074|52|4.5|10022|Japanese
njmOPpVZxIseG262NPfspA|2022-07-23 12:07:52.136859|Miyabi Sushi & Asian Cusine|['118 W 3rd St', 'New York, NY 10012']|40.73046,-74.00037|386|4.0|10012|Japanese
Vf9p_DGhBu6IW5EUyjODbg|2022-07-23 12:07:52.136883|Takumi Japanese Cuisine|['114 Eldridge St', 'New York, NY 10002']|40.718136,-73.991744|24|5.0|10002|Japanese
xbKIfHpNHyTpSxQnPgObTQ|2022-07-23 12:07:52.136908|Sushi Cruise|['725 River Rd', 'Ste 51', 'Edgewater, NJ 07020']|40.8184781866862,-73.9775511828728|523|3.5|07020|Japanese
jRZ3SuJ--vimE47dna3J7Q|2022-07-23 12:07:52.136934|Hannosuke|['595 River Rd', 'Edgewater, NJ 07020']|40.81617969251635,-73.9798458527666|142|3.5|07020|Japanese
0lZeHrKy9DLfBxek_oR3Kg|2022-07-23 12:07:52.136960|Yama|['122 E 17th St', 'New York, NY 10003']|40.73590516663025,-73.98767988956808|445|3.5|10003|Japanese
NB5u0htOK_1_dTkYALpRxg|2022-07-23 12:07:52.136985|Yoi Sushi Japanese|['133-22 39th Ave', 'Flushing, NY 11354']|40.75899,-73.83364|245|4.5|11354|Japanese
pov0n15Vf6R-tPWWLq8uUQ|2022-07-23 12:07:52.137010|Red Paper Clip|['120 Christopher St', 'New York, NY 10014']|40.73321612168599,-74.00557862883555|81|4.5|10014|Japanese
arwQ6YiNFenQTCzFmPV4aQ|2022-07-23 12:07:52.137049|Sazanami|['400 Main St', 'Fort Lee, NJ 07024']|40.853457,-73.974728|58|4.5|07024|Japanese
nHVteg6SuFDxGA_7T3VFJg|2022-07-23 12:07:52.137074|Vanity|"['36 Newark St', 'Ste 42', ""Monroe's"", 'Hoboken, NJ 07030']"|40.7367,-74.02929|13|4.5|07030|Japanese
tznio-FInuk87Y15Dgq5iw|2022-07-23 12:07:52.137099|Udon St Marks|['11 St Marks Pl', 'New York, NY 10003']|40.729424,-73.989004|914|3.5|10003|Japanese
uMZ7xLqeJy1yIweKWe9eNg|2022-07-23 12:07:52.137122|Kyoto Sushi|['161 Nassau Ave', 'Brooklyn, NY 11222']|40.7250777468913,-73.9470219435913|172|4.0|11222|Japanese
d_sZea-w-yu3QJ4l6esrrg|2022-07-23 12:07:52.137146|Tomoyo|['280 Broad Ave', 'Palisades Park, NJ 07650']|40.84799,-73.99745|96|4.5|07650|Japanese
dX3EgCZzY17GZC_ob5DsfA|2022-07-23 12:07:52.137170|Dragon Sushi|['2072 Frederick Douglass Blvd', 'New York, NY 10026']|40.80194,-73.95694|25|3.5|10026|Japanese
YigPOZxASGQX1IniEyCp8g|2022-07-23 12:07:52.137193|La Dinastia|['145 W 72nd St', 'New York, NY 10023']|40.77833,-73.98022|179|3.5|10023|Japanese
-nibCo70DERO5MgdGoAyyw|2022-07-23 12:07:52.137216|Temakase Long Island City|['28-17 Jackson Ave', 'Fl 2', 'Long Island City, NY 11101']|40.749141757222844,-73.93876442420898|15|3.5|11101|Japanese
CZhWwJT5g84NahAE6hfDcw|2022-07-23 12:07:52.137242|Gongo|['15 St Marks Pl', 'New York, NY 10003']|40.72931309158747,-73.98886944263467|6|4.5|10003|Japanese
ckDKWs7pyXpRYi06sVedrA|2022-07-23 12:07:52.137267|TJ Asian Bistro|['50-19 Skillman Ave', 'Woodside, NY 11377']|40.7461895,-73.9136856|469|4.5|11377|Japanese
nyN6xEgKkWTAM4C41nqpkQ|2022-07-23 12:07:52.137291|Hana Japanese Cuisine|['111 Rivington St', 'New York, NY 10002']|40.7197723388672,-73.9879455566406|188|4.0|10002|Japanese
_tHF8-3rbyMesgdkQzB2yQ|2022-07-23 12:07:52.137315|Serendipity 3|['225 E 60th St', 'New York, NY 10022']|40.761851,-73.9649001|4436|3.0|10022|Japanese
pil3w2-2REoXBwEToYZ_tQ|2022-07-23 12:07:52.137338|Bar Moga|['128 W Houston St', 'New York, NY 10012']|40.72787,-74.00107|249|4.0|10012|Japanese
EzuRT_4vOrvWdHqZzEFf0w|2022-07-23 12:07:52.137361|Oh Taisho|['9 Saint Marks Pl', 'New York, NY 10003']|40.729463,-73.989096|1012|3.5|10003|Japanese
wUu9WcGjP8KS6KlpARChyQ|2022-07-23 12:07:52.137410|Gyu-Kaku Japanese BBQ|['4052 Main St', 'Flushing, NY 11354']|40.758159,-73.829822|697|4.5|11354|Japanese
nnSyjwIkhbJIBMiBtch_BQ|2022-07-23 12:07:52.137434|Kimoto Rooftop|['228 Duffield St', 'Brooklyn, NY 11201']|40.6915156530047,-73.9846554|650|3.5|11201|Japanese
Mzt7J53rOihwxIt41SH7vg|2022-07-23 12:07:52.137459|E.A.K. RAMEN West Village|['469 6th Ave', 'New York, NY 10011']|40.73568,-73.99837|350|4.0|10011|Japanese
_3P3HQB513zGovhhN4uDQw|2022-07-23 12:07:52.137482|Za-Ya|['321 Starr St', 'Brooklyn, NY 11237']|40.708065,-73.920499|19|5.0|11237|Japanese
Pd3WQRSCofJVjnvaBX2jaw|2022-07-23 12:07:52.137505|MR. K|['152 7th Ave S', 'New York, NY 10014']|40.73521642237705,-74.00210385798215|18|4.5|10014|Japanese
XfHgiIsoo1Pr_v04bx9ptg|2022-07-23 12:07:52.137530|Sushumai Asian Fusion|['112 Stanton St', 'New York, NY 10002']|40.7211610690848,-73.9872866123915|229|4.5|10002|Japanese
JlFbaMbMzsu7FA307mUIqg|2022-07-23 12:07:52.137554|JoJu|['83-25 Broadway', 'Elmhurst, NY 11373']|40.7407051700423,-73.8793501821476|1845|4.5|11373|Japanese
ePbZr_yLV1K_wKkeedNjvw|2022-07-23 12:07:52.137579|Ichiban To-Go|['365 Palisade Ave', 'Jersey City, NJ 07307']|40.741253,-74.046333|78|4.5|07307|Japanese
D3LtTiVtIPOcUT_bjxztRA|2022-07-23 12:07:52.137603|Teppan Bar & Grill|['319 Warren St', 'Jersey City, NJ 07302']|40.718919,-74.038909|577|3.5|07302|Japanese
P_RNungaIf6FZdzEWkoQ0g|2022-07-23 12:07:52.137627|Sakura of Japan|['29 John St', 'New York, NY 10038']|40.709761,-74.008546|161|3.5|10038|Japanese
BCg5O26hQnVX7OOepNLK6w|2022-07-23 12:07:52.137650|Blue Ribbon Sushi Bar - Hudson Eats|['225 Liberty St', 'Hudson Eats', 'New York, NY 10281']|40.712693,-74.015839|149|3.5|10281|Japanese
HC18oDJ2svQoXIddP-wuyw|2022-07-23 12:07:52.137675|Wasan Brooklyn|['440 Bergen St', 'Brooklyn, NY 11217']|40.6812605,-73.9768418|260|4.0|11217|Japanese
od-5v2v1HdGisEDAXotqeg|2022-07-23 12:07:52.137698|Poke|['343 E 85th St', 'New York, NY 10028']|40.7766,-73.95057|487|4.0|10028|Japanese
2_zM-VTPBINeV74yqlho9w|2022-07-23 12:07:52.137722|Ooi Sushi and Bar|['42-36 Crescent St', 'Long Island City, NY 11101']|40.749814,-73.941476|184|4.5|11101|Japanese
rnSUQ9japvHortRAD0X_ng|2022-07-23 12:07:52.137746|Sushiva|['615 9th Ave', 'New York, NY 10036']|40.759562,-73.992169|83|4.5|10036|Japanese
Vax8zZArgIYvnXfjqX_DxA|2022-07-23 12:07:52.137792|Saito|['72 Kenmare St', 'New York, NY 10012']|40.720996162669245,-73.99643929796302|6|4.5|10012|Japanese
Pfjb9Rn5Th7R-pLXVARwlA|2022-07-23 12:07:52.137818|Jin Ramen - West Harlem|['3183 Broadway', 'New York, NY 10027']|40.8154774,-73.9587672|1129|4.0|10027|Japanese
9O859_RIFsgQ9VXfUfNebg|2022-07-23 12:07:52.137843|Domodachi|['300 Union Ave', 'Rutherford, NJ 07070']|40.8360032749111,-74.1129330173135|121|5.0|07070|Japanese
W1L0UB1MvlhvkKTF43emSA|2022-07-23 12:07:52.137867|Jaew Hon New York|['71-30 Roosevelt Ave', 'Jackson Heights, NY 11372']|40.7464487,-73.8938216|228|4.5|11372|Japanese
9AUVb5HNQl2117Nkl7sP-Q|2022-07-23 12:07:52.137892|Takahachi Tribeca Restaurant|['145 Duane St', 'New York, NY 10013']|40.71659,-74.007919|259|4.0|10013|Japanese
RoXFN-T1s6moM5smbY_5Gw|2022-07-23 12:07:53.981761|Mee Noodle Shop|['795 9th Ave', 'New York, NY 10019']|40.7653751,-73.9879042|537|3.0|10019|Japanese
rN347NNwQ0hDSlbedzI9BQ|2022-07-23 12:07:53.981819|Kai Sushi Asian Fusion|['1475 Williamsbridge Rd', 'Bronx, NY 10461']|40.84362,-73.84565|284|4.0|10461|Japanese
R7EGjHWw0tNheY6-ahH8fQ|2022-07-23 12:07:53.981850|Tuome|['536 E 5th St', 'New York, NY 10009']|40.72412482724,-73.9828906263924|613|4.5|10009|Japanese
jM1A6Ka9F7g0I9w7T7HiRA|2022-07-23 12:07:53.981880|Stingray Lounge|['1210 Washington St', 'Uptown Hoboken, NJ 07030']|40.7516585,-74.026855|279|4.5|07030|Japanese
L6MbVViZUG0SQQqWQc4MDQ|2022-07-23 12:07:53.981907|GG Tokyo|['120 E 28th St', 'New York, NY 10016']|40.74283,-73.98319|7|3.5|10016|Japanese
d8qCvlsG3jwxQPZc_OGogQ|2022-07-23 12:07:53.981935|Hibino|['333 Henry St', 'Brooklyn, NY 11201']|40.69017,-73.99637|407|4.0|11201|Japanese
kB-lmHs7yNwLIlQyp0kMmQ|2022-07-23 12:07:53.981962|Quality Meats|['57 W 58th St', 'New York, NY 10019']|40.764958,-73.976206|2134|4.0|10019|Japanese
Vc7JEi0Hj6XYfSMFEUMKGg|2022-07-23 12:07:53.981989|Caviar Russe|['538 Madison Ave', 'Fl 2', 'New York, NY 10022']|40.76075,-73.97379|160|4.5|10022|Japanese
-ovTikSyvxtMnCEI6hiceg|2022-07-23 12:07:53.982017|Sushi Aoki|['215 Main St', 'Ste104', 'Fort Lee, NJ 07024']|40.851453,-73.970736|38|5.0|07024|Japanese
KGD7hsGHd3KpiEGOApZLvQ|2022-07-23 12:07:53.982044|Mikaku Sushi|['85 Kenmare St', 'New York, NY 10012']|40.72136,-73.99675|165|3.5|10012|Japanese
zdgJUdnxkRmmtb4qIk0ZHg|2022-07-23 12:07:53.982071|"Sushi Zo | Midtown New York"|['127 E 39th St', 'New York, NY 10016']|40.74971,-73.97759|28|4.5|10016|Japanese
94srme7xJgrMEpViOOPgbQ|2022-07-23 12:07:53.982098|Yamada Sushi|['55 Park Ave', 'Rutherford, NJ 07070']|40.8273514303405,-74.1038787355111|189|4.0|07070|Japanese
eQKYZWnBjPUjINAnFmrmbA|2022-07-23 12:07:53.982127|P.F. Chang's|['10 Port Imperial Blvd W', 'West NY, NJ 07093']|40.7802837,-74.00958480000001|536|3.0|07093|Japanese
Nukulm8uVSjn0zMWk_u4IA|2022-07-23 12:07:53.982155|Sushi-Ann Restaurant|['38 E 51st St', 'New York, NY 10022']|40.7580919,-73.9745541|130|3.5|10022|Japanese
XD9XiCUvbvCt7laocvAadw|2022-07-23 12:07:53.982238|Hana Asian Bistro|['150-03 Crossbay Blvd', 'Ozone Park, NY 11417']|40.6699939531997,-73.8424712286242|240|4.0|11417|Japanese
LjAt-SP7BwIpp56TZHVsWA|2022-07-23 12:07:53.982266|Uotora|['1075 Bergen St', 'Brooklyn, NY 11216']|40.676369,-73.950486|112|4.5|11216|Japanese
ZSrZVW2tUBmhJqmO88k3_g|2022-07-23 12:07:53.982293|Ten Kai Japanese Restaurant|['20 W 56th St', 'New York, NY 10019']|40.7626190185547,-73.9758224487305|1|5.0|10019|Japanese
fHHpSKT9u7PQBYaMW5cEkA|2022-07-23 12:07:53.982350|Trad Room|['266 Malcolm X Blvd', 'Brooklyn, NY 11233']|40.68391,-73.929419|95|4.5|11233|Japanese
jAeNN05URRe9_CmGc0ssEA|2022-07-23 12:07:53.982377|Sushi Lounge|['200 Hudson St', 'Hoboken, NJ 07030']|40.73865,-74.02957|422|3.5|07030|Japanese
LKNhVc1VIt87NQL2wn9rnw|2022-07-23 12:07:53.982404|Suki|['111 1st Ave', 'New York, NY 10003']|40.726943,-73.986107|211|4.0|10003|Japanese
5qF6oqYOeivUbsVf1MsQAA|2022-07-23 12:07:53.982431|Aoyu Sushi|['3532 A Johnson Ave', 'Bronx, NY 10463']|40.8859634,-73.9096909|270|4.5|10463|Japanese
31yEM_YcyAqG6an7attTlg|2022-07-23 12:07:53.982459|Empire Express|['3308 Queens Blvd', 'Long Island City, NY 11101']|40.7443362968621,-73.9313001176036|19|2.5|11101|Japanese
k4QfaFoqtpEZ1LZylJZqww|2022-07-23 12:07:53.982487|Jj S Asian Fusion|['37-05 31st Ave', 'FLR GRD', 'Astoria, NY 11103']|40.762159665773424,-73.9182777002017|454|4.0|11103|Japanese
ePVlFbTzdVQFWie__kdplg|2022-07-23 12:07:53.982516|Main Noodle House|['1011 6th Ave', 'New York, NY 10018']|40.752143,-73.986396|443|3.5|10018|Japanese
OjL4yNu-EpUOeUMC64DWJw|2022-07-23 12:07:53.982544|The Izakaya NYC|['215 East 4th St', 'Ground floor', 'New York, NY 10009']|40.723881,-73.983428|36|4.0|10009|Japanese
dxHn9Zk17fiY-9CvydZdgg|2022-07-23 12:07:53.982572|South Street Fish & Ramen Co|['219 Washington St', 'Hoboken, NJ 07030']|40.7392772570087,-74.0301139572917|187|4.0|07030|Japanese
iUEvASoukxI6vrCYWYyK8g|2022-07-23 12:07:53.982600|Kati Shop|['162 E 55th St', 'New York, NY 10022']|40.75899,-73.96883|187|4.5|10022|Japanese
m4LsYh1uad-k6Bfyd4bIrA|2022-07-23 12:07:53.982627|Bamboo Ya|['69-12 Austin St', 'Forest Hills, NY 11375']|40.72149,-73.84905|194|4.0|11375|Japanese
dgU5NoylJVJ5rDZY_PezkA|2022-07-23 12:07:53.982655|Blackbeard Ramen|['607 Gorge Rd', 'Cliffside Park, NJ 07010']|40.8243589123235,-73.9876905320009|572|4.5|07010|Japanese
L3reOLLPez7lnOhyfCpvkg|2022-07-23 12:07:53.982683|Shinka Ramen & Sake Bar|['93 Bowery St', 'New York, NY 10002']|40.7170795322745,-73.9952574670315|403|4.5|10002|Japanese
AeNU0DYNtYDVPGnWAIh-0Q|2022-07-23 12:07:53.982712|Wok To Walk|['570 8th Ave', 'New York, NY 10018']|40.754722,-73.991287|403|3.5|10018|Japanese
VbFYau70iG_s6UNFwYtGVQ|2022-07-23 12:07:53.982740|Xu's Public House|['15 Union Square W', 'New York, NY 10003']|40.73589,-73.9917|114|4.0|10003|Japanese
vk7W3_sQwr7eZbRFsXv6rw|2022-07-23 12:07:53.982767|Taiyaki NYC|['119 Baxter St', 'New York, NY 10013']|40.71789,-73.9988|3166|4.5|10013|Japanese
HRXgz_hyH25NhHpCb2FDqg|2022-07-23 12:07:53.982794|Mr. Sushi Japanese Restaurant|['58-12 Myrtle Ave', 'Ridgewood, NY 11385']|40.7003286,-73.9010076|3|5.0|11385|Japanese
YvVghK9tWo80Mgcm9VTAcg|2022-07-23 12:07:53.982821|Sushi Kai|['206 Main St', 'Fort Lee, NJ 07024']|40.85105,-73.97051|58|4.0|07024|Japanese
oVdiFY9zSvgW0u-J0DoKbw|2022-07-23 12:07:53.982849|Chifa Restaurant|['73-20 Northern Blvd', 'Jackson Heights, NY 11372']|40.7545675,-73.8934179|104|3.5|11372|Japanese
4OFUY9fen74A8UOHWD9LQA|2022-07-23 12:07:53.982877|Akai Lounge|['11 N Dean St', 'Englewood, NJ 07631']|40.893970489502,-73.9738922119141|170|4.0|07631|Japanese
g_5V15Xp1OvB1QXuGMstYA|2022-07-23 12:07:53.982905|Chef Yu|['520 8th Ave', 'GFL', 'New York, NY 10018']|40.75352133489135,-73.99226032843487|612|3.0|10018|Japanese
Vzx-7-jSEBz2g8NuGVhHvQ|2022-07-23 12:07:53.982934|Philippe By Philippe Chow|['33 E 60th St', 'New York, NY 10065']|40.76409,-73.97039|835|3.5|10065|Japanese
t9ufnvX2bQmHGaRKZBDsow|2022-07-23 12:07:53.982962|Oconomi|['4005 Skillman Ave', 'Long Island City, NY 11104']|40.747402,-73.923096|6|3.5|11104|Japanese
Ww3aAPf0sA5ygAXu2qV1ZQ|2022-07-23 12:07:53.982990|Taiki|['134 Nevins St', 'Brooklyn, NY 11217']|40.6845433545275,-73.9837775425761|88|4.5|11217|Japanese
BiFBVQwkCIurPP-ytstGwQ|2022-07-23 12:07:53.983041|Shima Sushi|['226 E 51st St', 'New York, NY 10022']|40.75588,-73.96926|67|4.0|10022|Japanese
qeu3pO24hp3wbH7yIYkDkw|2022-07-23 12:07:53.983071|PORA FOODS|['1 American Dream Way', 'American Dream Mall', 'East Rutherford, NJ 07073']|40.808091,-74.068973|62|3.5|07073|Japanese
nNAzEGkZnecQF0yZdYfMIg|2022-07-23 12:07:53.983117|Edo Sushi Japanese Restaurant|['9 E 17th St', 'New York, NY 10003']|40.73774,-73.99127|313|4.0|10003|Japanese
KrJ6m_TkxBAPPSNH-G7rvQ|2022-07-23 12:07:53.983179|U-gu|['541 Myrtle Ave', 'Ste B', 'Brooklyn, NY 11205']|40.69393,-73.96284|168|4.5|11205|Japanese
RmQOUUkwHDhuuh9Y6XzLsQ|2022-07-23 12:07:53.983230|Hungry?|['77 Norman Ave', 'Store 1', 'Brooklyn, NY 11222']|40.7253533,-73.952406|137|4.0|11222|Japanese
73ORfmj4Et2DVWtroer50g|2022-07-23 12:07:53.983265|Hane Sushi|['346 1st Ave', 'New York, NY 10009']|40.734726770853,-73.9797846661456|341|3.5|10009|Japanese
CicbZtEYbmJCGEpo8Y7Iwg|2022-07-23 12:07:55.824997|Boxed To-Go|['15 St Marks Pl', 'New York, NY 10003']|40.72936,-73.98884|24|4.5|10003|Japanese
qusZ-K5tzM1EyOa1IEWCHA|2022-07-23 12:07:55.825059|Nourish|['637A Vanderbilt Ave', 'Brooklyn, NY 11238']|40.677941,-73.968455|332|4.0|11238|Japanese
s2ii7iNxb0-hGVxHf0yexw|2022-07-23 12:07:55.825123|Menkoi Sato|['7 Cornelia St', 'New York, NY 10014']|40.7316536618558,-74.0017022376845|267|4.5|10014|Japanese
UQuV1hiPRPqPT2qBcLrQqA|2022-07-23 12:07:55.825153|Flipper’s|['337 W Broadway', 'New York, NY 10013']|40.72242,-74.00357|680|3.5|10013|Japanese
0cQcKV7eCOhw7OnflOzr9w|2022-07-23 12:07:55.825184|Zhongzhong Noodles - Roosevelt Island|['568 Main St', 'New York, NY 10044']|40.762592,-73.949215|64|4.5|10044|Japanese
x1vyHnuyuRoJRRLzRb7Nog|2022-07-23 12:07:55.825241|Northern Sushi & Sashimi|['15314 Northern Blvd', 'Flushing, NY 11354']|40.7645739630046,-73.8113314625656|151|4.5|11354|Japanese
xAEs5QnuL8uMNWjmUGpK7g|2022-07-23 12:07:55.825270|Fushimi Bay Ridge|['9316 4th Ave', 'Brooklyn, NY 11209']|40.61727,-74.03101|438|3.5|11209|Japanese
aZ_a78wVWnQnV6BdMwcFVA|2022-07-23 12:07:55.825299|YUBU|['86 E 7th St', 'New York, NY 10003']|40.72702,-73.98608|207|4.5|10003|Japanese
-BWRdjHW6CtMGIRLMxEVQQ|2022-07-23 12:07:55.825355|Bar Masa|['10 Columbus Cir', 'Fl 4', 'New York, NY 10019']|40.7685591712413,-73.9830132742049|200|3.5|10019|Japanese
wfhMIiMh2A2psCGONOVSlg|2022-07-23 12:07:55.825385|Han Dynasty|['90 3rd Ave', 'New York, NY 10003']|40.732072,-73.988074|1319|4.0|10003|Japanese
q1gZLXETOCkRrOESCcjdqw|2022-07-23 12:07:55.825414|Doma|['43-43 41st St', 'Sunnyside, NY 11104']|40.7446884,-73.922957|221|4.0|11104|Japanese
9MIoDxACK6oSLwz4BVK0IQ|2022-07-23 12:07:55.825442|Sushi By Bou - Jersey City|['218 Newark Ave', 'Jersey City, NJ 07302']|40.722273,-74.0470235|204|4.5|07302|Japanese
tT6teP3ZfCAfvdPdDoqG4A|2022-07-23 12:07:55.825471|Ki Sushi|['122 Smith St', 'Brooklyn, NY 11201']|40.68764,-73.9901|750|4.0|11201|Japanese
b1JGw9Qpo4PiV5kOhl4fIQ|2022-07-23 12:07:55.825498|East Hana JC|['103 Montgomery St', 'Jersey city, NJ 07302']|40.71675572250252,-74.038962|156|4.5|07302|Japanese
IJg3TdXz8IzKTfcspmr8MQ|2022-07-23 12:07:55.825527|Seasoned Vegan|['55 Saint Nicholas Ave', 'New York, NY 10026']|40.800664,-73.952757|1221|4.0|10026|Japanese
i_q57YjbX1ZZkV4fP1KloQ|2022-07-23 12:07:55.825556|Daruma Japanese Restaurant|['45 N Dean St', 'Englewood, NJ 07631']|40.8951568603516,-73.9731292724609|124|4.0|07631|Japanese
i8h1ghJN7NdZmvIE3T6-yg|2022-07-23 12:07:55.825585|Kyuramen - Long Island City|['27-17 42nd Rd', 'Long Island City, NY 11101']|40.7494198,-73.9402295|44|4.5|11101|Japanese
9ZNxYreHqLSsI48s2IohUw|2022-07-23 12:07:55.825614|Sushi Suite 1001|['32 E 32nd St', 'Ste 1001', 'New York, NY 10016']|40.746052,-73.98345|116|4.5|10016|Japanese
zjGALLjlJblpZWarcDPpsg|2022-07-23 12:07:55.825643|Ayame Hibachi & Sushi|['526 Washington St', 'Hoboken, NJ 07030']|40.74311,-74.0295|278|3.5|07030|Japanese
01hs_l54-211UuiJPI83lA|2022-07-23 12:07:55.825672|Sakura Japanese Cuisine|['35-15 Ditmars Blvd', 'Astoria, NY 11105']|40.774658,-73.908239|212|4.0|11105|Japanese
rBZeiAqUn2m6mnVX7n7e0A|2022-07-23 12:07:55.825701|Fresh Ginger|['311 East 45th St', 'New York, NY 10017']|40.75159117,-73.970003|40|4.0|10017|Japanese
4TQMO6AaKSXHMbKvGAf-gg|2022-07-23 12:07:55.825730|Llama San|['359 6th Ave', 'New York, NY 10014']|40.73225,-74.00078|244|4.0|10014|Japanese
wx5XkAsviabyZdQma64Fyw|2022-07-23 12:07:55.825758|Gaonnuri|['1250 Broadway', 'Fl 39', 'New York, NY 10001']|40.74757,-73.98802|916|3.5|10001|Japanese
zlM8ttFYhJP8tzpN8NLdLg|2022-07-23 12:07:55.825787|Kiku Sushi|['408 Pelham Rd', 'New Rochelle, NY 10805']|40.89641,-73.77848|82|3.5|10805|Japanese
QKFzm9Z6NA6ec1j7M1nd8g|2022-07-23 12:07:55.825845|Illuzion|['337 Washington St', 'Hoboken, NJ 07030']|40.7411,-74.02941|420|3.5|07030|Japanese
sHVnV3l2_mQefULh0mvwUA|2022-07-23 12:07:55.825873|The Woo|['206 Spring St', 'New York, NY 10012']|40.7253,-74.00371|149|4.0|10012|Japanese
LjBKkUSpMwrpo99hXgtHYw|2022-07-23 12:07:55.825902|Franchia Vegan Cafe|['12 Park Ave', 'New York, NY 10016']|40.7474712051298,-73.9812423408763|994|4.0|10016|Japanese
CDa0GJZDMPcjvhbx7RbG5Q|2022-07-23 12:07:55.825931|Senn Thai Comfort Food|['452 Amsterdam Ave', 'New York, NY 10024']|40.7849945637664,-73.9770103128512|314|4.0|10024|Japanese
Jwa9ibcOtv42oNpqdE7z8A|2022-07-23 12:07:55.826018|Ani Ramen House JC|['218 Newark Ave', 'Jersey City, NJ 07302']|40.72234,-74.04699|710|4.0|07302|Japanese
oFBgvlELwMtvqA0gcGr96g|2022-07-23 12:07:55.826046|Yong Kang Street|['1000 8th Ave', 'New York, NY 10019']|40.767124,-73.983013|85|3.5|10019|Japanese
aYS8PnNfRHeJI-vIR6L9vA|2022-07-23 12:07:55.826074|Make My Fish|['120 W 116th St', 'New York, NY 10026']|40.80234461517338,-73.95110262944782|83|4.0|10026|Japanese
hWtw8sxmO2cvSejhFHk5jQ|2022-07-23 12:07:55.826103|Ramen Ku-Raku|['3952 Broadway', 'New York, NY 10032']|40.83952895168753,-73.94058211852735|23|4.0|10032|Japanese
mCorwiRo8rYJO5jGTFPzZQ|2022-07-23 12:07:55.826133|Fuji Sushi|['238 W 56th St', 'New York, NY 10019']|40.76566,-73.98273|234|3.0|10019|Japanese
gBoqjD5MTJuGx65QjAhJGg|2022-07-23 12:07:55.826161|Bangkok City|['100 Fifth Ave', 'Pelham, NY 10803']|40.9123096,-73.8089336|170|4.0|10803|Japanese
KxOAVoyJ55G-gEQqhnBpAQ|2022-07-23 12:07:55.826189|Daigo Handroll Bar|['445 Albee Sq', 'Brooklyn, NY 11201']|40.690884,-73.982863|112|4.5|11201|Japanese
lr1cDLPA0n34f9FGtPbZVQ|2022-07-23 12:07:55.826218|Sushi Ikumi|['135 Sullivan St', 'New York, NY 10012']|40.72668971545776,-74.0018095|33|5.0|10012|Japanese
TwxP5xU_xyzlf7SVzCnpuA|2022-07-23 12:07:55.826247|Proong Noodle Bar|['347 1st Ave', 'New York, NY 10010']|40.73528,-73.98003|186|4.5|10010|Japanese
gige0Bps68Lk974vKytbGQ|2022-07-23 12:07:55.826276|Tomo Japanese Cafe|['89-14 Queens Blvd', 'Elmhurst, NY 11373']|40.7343516,-73.874479|402|3.0|11373|Japanese
Dv28TvKBh_8i6W02uAaMKw|2022-07-23 12:07:55.826328|Samurai Papa BS|['594 Lafayette Ave', 'Brooklyn, NY 11216']|40.68981,-73.95101|184|4.0|11216|Japanese
ximYJ5yL5XEPoDx4NqayTQ|2022-07-23 12:07:55.826359|Sakura|['124 Fifth Ave', 'Pelham, NY 10803']|40.91284,-73.80861|93|4.0|10803|Japanese
seqweWkUfK64r--DCeoWBg|2022-07-23 12:07:55.826388|Sekai Omakase|['96 W Houston St', 'New York, NY 10012']|40.72727,-74.00017|9|4.0|10012|Japanese
DtkyPDGAodq5bAesiFa-JQ|2022-07-23 12:07:55.826417|Amaze 58 Asian Fusion|['1066 1st Ave', 'New York, NY 10022']|40.7590052,-73.9620854|110|3.0|10022|Japanese
AYsKRbXx1U9OR-OCTCWWhw|2022-07-23 12:07:55.826446|Tomo21 Sushi|['172 Thompson St', 'New York, NY 10012']|40.72769870140166,-74.00019761616791|22|4.0|10012|Japanese
GDWVTV11eq92ElXD9mstBw|2022-07-23 12:07:55.826476|Boka|['9 St Marks Pl', 'New York, NY 10003']|40.729519,-73.989104|1576|3.5|10003|Japanese
D-E4HgANyW_PFEOLzTsLvw|2022-07-23 12:07:57.668433|Takumi Omakase|['181 Essex St', 'New York, NY 10002']|40.72199032962438,-73.9866667|50|4.5|10002|Japanese
_yWKwNjynMD93fe339j9Wg|2022-07-23 12:07:57.668495|MoCA Asian Bistro|['107-18 70th Rd', 'Forest Hills, NY 11375']|40.72094,-73.84521|644|3.5|11375|Japanese
kWJF8L1u5jdlkLBItUu16w|2022-07-23 12:07:57.668559|Bo Ky Restaurant|['80 Bayard St', 'New York, NY 10013']|40.71579,-73.99867|847|3.5|10013|Japanese
eX1l0ZlqaHbkWz5dOmPt4A|2022-07-23 12:07:57.668589|Fuji East|['455 Main St', 'New York, NY 10044']|40.759060669975,-73.9523682767591|147|3.5|10044|Japanese
ftWoJ47SUF50RTGxH42AHw|2022-07-23 12:07:57.668618|Ozu Foods|['106 Hutton St', 'Jersey City, NJ 07307']|40.7449502,-74.0505063|131|4.5|07307|Japanese
